College Code,College Name,District,Branch Code,Branch Name,Cutoff OC,Cutoff MBC,Rank OC,Rank MBC
4960,"Mepco Schlenk Engineering College (Autonomous),  Sivakasi, Virudhunagar District 626005",Virudhunagar,CS,COMPUTER SCIENCE AND ENGINEERING,188.5,170,9986,34562
4960,"Mepco Schlenk Engineering College (Autonomous),  Sivakasi, Virudhunagar District 626005",Virudhunagar,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,182.5,164.5,17074,42999
4960,"Mepco Schlenk Engineering College (Autonomous),  Sivakasi, Virudhunagar District 626005",Virudhunagar,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,173.5,154,29582,58735
4960,"Mepco Schlenk Engineering College (Autonomous),  Sivakasi, Virudhunagar District 626005",Virudhunagar,IT,INFORMATION TECHNOLOGY,184.5,168.5,14967,36947
4961,"Nellai College of Engineering (Formerly National College of Engineering), Maruthakulam Post, Tirunelveli District 627151",Tirunelveli,CS,COMPUTER SCIENCE AND ENGINEERING,113.5,,118987,
4961,"Nellai College of Engineering (Formerly National College of Engineering), Maruthakulam Post, Tirunelveli District 627151",Tirunelveli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,98.5,,138447,
4961,"Nellai College of Engineering (Formerly National College of Engineering), Maruthakulam Post, Tirunelveli District 627151",Tirunelveli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,80,,156147,
4962,"National  Engineering College (Autonomous), Kovilpatti, Thoothukudi District 628503",Thoothukudi,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,173.5,156.5,29650,55187
4962,"National  Engineering College (Autonomous), Kovilpatti, Thoothukudi District 628503",Thoothukudi,CS,COMPUTER SCIENCE AND ENGINEERING,184,156,15403,55683
4962,"National  Engineering College (Autonomous), Kovilpatti, Thoothukudi District 628503",Thoothukudi,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,174.5,157.5,28345,53535
4962,"National  Engineering College (Autonomous), Kovilpatti, Thoothukudi District 628503",Thoothukudi,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,167.5,137.5,38491,83438
4962,"National  Engineering College (Autonomous), Kovilpatti, Thoothukudi District 628503",Thoothukudi,IT,INFORMATION TECHNOLOGY,177.5,162,23630,46848
4964,"PSN College of Engineering and  Technology (Autonomous),Melathediyoor, Tirunelveli-627 152",Tirunelveli-627,CS,COMPUTER SCIENCE AND ENGINEERING,124,85.5,104271,151453
4964,"PSN College of Engineering and  Technology (Autonomous),Melathediyoor, Tirunelveli-627 152",Tirunelveli-627,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,80,,155932,
4964,"PSN College of Engineering and  Technology (Autonomous),Melathediyoor, Tirunelveli-627 152",Tirunelveli-627,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,79.5,,156224,
4965,"P S R  Engineering College (Autonomous), Appayanaickenpatti, Sevalpatty, Virudhunagar District 626140",Virudhunagar,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,143.5,110.5,74229,123714
4965,"P S R  Engineering College (Autonomous), Appayanaickenpatti, Sevalpatty, Virudhunagar District 626140",Virudhunagar,CS,COMPUTER SCIENCE AND ENGINEERING,158.5,145,51811,72287
4965,"P S R  Engineering College (Autonomous), Appayanaickenpatti, Sevalpatty, Virudhunagar District 626140",Virudhunagar,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.5,109,83542,125366
4965,"P S R  Engineering College (Autonomous), Appayanaickenpatti, Sevalpatty, Virudhunagar District 626140",Virudhunagar,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,113.5,101.5,119171,134916
4966,"PET Engineering College, Vallioor Post, Tirunelveli District 627117",Tirunelveli,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,133.5,84.5,89794,152223
4966,"PET Engineering College, Vallioor Post, Tirunelveli District 627117",Tirunelveli,CS,COMPUTER SCIENCE AND ENGINEERING,136.5,94,84919,142920
4966,"PET Engineering College, Vallioor Post, Tirunelveli District 627117",Tirunelveli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,120,86,110183,151068
4966,"PET Engineering College, Vallioor Post, Tirunelveli District 627117",Tirunelveli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,83.5,,153005,
4967,"S Veerasamy Chettiar College of  Engineering and Technology, Puliangudi Post, Tenkasi District 627855",Tenkasi,CS,COMPUTER SCIENCE AND ENGINEERING,107.5,92,127327,145325
4967,"S Veerasamy Chettiar College of  Engineering and Technology, Puliangudi Post, Tenkasi District 627855",Tenkasi,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,108,,126919,
4967,"S Veerasamy Chettiar College of  Engineering and Technology, Puliangudi Post, Tenkasi District 627855",Tenkasi,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,83,,153498,
4968,"Sardar Raja College of Engineering, Alangulam, Tenkasi District 627808",Tenkasi,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,85,,152036,
4968,"Sardar Raja College of Engineering, Alangulam, Tenkasi District 627808",Tenkasi,CS,COMPUTER SCIENCE AND ENGINEERING,107.5,81.5,127635,154554
4968,"Sardar Raja College of Engineering, Alangulam, Tenkasi District 627808",Tenkasi,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,80.5,,155202,
4968,"Sardar Raja College of Engineering, Alangulam, Tenkasi District 627808",Tenkasi,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,79.5,,156201,
4969,"SCAD College of Engineering and Technology, Cheranmahadevi, Tirunelveli District 627414",Tirunelveli,CS,COMPUTER SCIENCE AND ENGINEERING,137,81.5,84134,154576
4969,"SCAD College of Engineering and Technology, Cheranmahadevi, Tirunelveli District 627414",Tirunelveli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,112.5,,120624,
4969,"SCAD College of Engineering and Technology, Cheranmahadevi, Tirunelveli District 627414",Tirunelveli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,94.5,,142788,
4970,"Sree Sowdambika  College of Engineering, Aruppukkottai Taluk, Virudhunagar District 626134",Virudhunagar,CS,COMPUTER SCIENCE AND ENGINEERING,135,102,87471,134496
4970,"Sree Sowdambika  College of Engineering, Aruppukkottai Taluk, Virudhunagar District 626134",Virudhunagar,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,100.5,88.5,135880,148633
4970,"Sree Sowdambika  College of Engineering, Aruppukkottai Taluk, Virudhunagar District 626134",Virudhunagar,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,83.5,,152908,
4971,"St. Xavier's Catholic College of Engineering, Chunkankadai, Nagercoil, Kanyakumari District 629807",Kanyakumari,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162,125.5,47095,101377
4971,"St. Xavier's Catholic College of Engineering, Chunkankadai, Nagercoil, Kanyakumari District 629807",Kanyakumari,CS,COMPUTER SCIENCE AND ENGINEERING,175.385,139,27126,81504
4971,"St. Xavier's Catholic College of Engineering, Chunkankadai, Nagercoil, Kanyakumari District 629807",Kanyakumari,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,160,118,49742,112564
4971,"St. Xavier's Catholic College of Engineering, Chunkankadai, Nagercoil, Kanyakumari District 629807",Kanyakumari,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,143.5,103.5,74374,132432
4971,"St. Xavier's Catholic College of Engineering, Chunkankadai, Nagercoil, Kanyakumari District 629807",Kanyakumari,IT,INFORMATION TECHNOLOGY,168.5,126,37319,100945
4972,"AMRITA  College of Engineering and Technology, Erachakulam Post, Kanyakumari District 629902",Kanyakumari,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162.91,137,45591,83856
4972,"AMRITA  College of Engineering and Technology, Erachakulam Post, Kanyakumari District 629902",Kanyakumari,CS,COMPUTER SCIENCE AND ENGINEERING,163,102.5,45166,133677
4972,"AMRITA  College of Engineering and Technology, Erachakulam Post, Kanyakumari District 629902",Kanyakumari,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,147,108.5,69027,125894
4972,"AMRITA  College of Engineering and Technology, Erachakulam Post, Kanyakumari District 629902",Kanyakumari,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,121.5,,107758,
4974,"Government College of Engineering, Tirunelveli District 627007",Tirunelveli,CS,COMPUTER SCIENCE AND ENGINEERING,191.5,182,6192,17722
4974,"Government College of Engineering, Tirunelveli District 627007",Tirunelveli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185.715,173.5,13231,29711
4974,"Government College of Engineering, Tirunelveli District 627007",Tirunelveli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,180.5,165.49,19694,41891
4975,"Dr. G U Pope College of Engineering, Sawyerpuram, Thoothukudi District  628251",Thoothukudi,CS,COMPUTER SCIENCE AND ENGINEERING,117.5,82.5,113312,153843
4975,"Dr. G U Pope College of Engineering, Sawyerpuram, Thoothukudi District  628251",Thoothukudi,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,107.5,103,127477,132997
4975,"Dr. G U Pope College of Engineering, Sawyerpuram, Thoothukudi District  628251",Thoothukudi,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,85.5,81.5,151365,154553
4976,"Infant Jesus College of Engineering, Thoothukudi Highway (NH7/A), Thoothukudi District 628851",Thoothukudi,CS,COMPUTER SCIENCE AND ENGINEERING,82.5,,153976,
4976,"Infant Jesus College of Engineering, Thoothukudi Highway (NH7/A), Thoothukudi District 628851",Thoothukudi,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,141.5,,77326,
4977,"Narayanaguru College of Engineering, Manjalumoodu, Kanyakumari District 629151",Kanyakumari,CS,COMPUTER SCIENCE AND ENGINEERING,93,,144057,
4977,"Narayanaguru College of Engineering, Manjalumoodu, Kanyakumari District 629151",Kanyakumari,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,81.5,,154472,
4977,"Narayanaguru College of Engineering, Manjalumoodu, Kanyakumari District 629151",Kanyakumari,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,102.5,,133538,
4978,"Udaya School of Engineering, Ammandivilai Post, Kanyakumari District 629204",Kanyakumari,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),82.5,,153905,
4978,"Udaya School of Engineering, Ammandivilai Post, Kanyakumari District 629204",Kanyakumari,CS,COMPUTER SCIENCE AND ENGINEERING,96,87.5,140942,149657
4978,"Udaya School of Engineering, Ammandivilai Post, Kanyakumari District 629204",Kanyakumari,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,93.5,,143878,
4978,"Udaya School of Engineering, Ammandivilai Post, Kanyakumari District 629204",Kanyakumari,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,87,,149988,
4978,"Udaya School of Engineering, Ammandivilai Post, Kanyakumari District 629204",Kanyakumari,SC,Computer Science and Engineering (Cyber Security),84,,152658,
4980,"Einstein College of Engineering, Seethaparpanallur, Tirunelveli District 627012",Tirunelveli,CS,COMPUTER SCIENCE AND ENGINEERING,141,96.5,78567,140583
4980,"Einstein College of Engineering, Seethaparpanallur, Tirunelveli District 627012",Tirunelveli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133.5,80,89216,155618
4980,"Einstein College of Engineering, Seethaparpanallur, Tirunelveli District 627012",Tirunelveli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,94,,143123,
4981,"Ponjesly College of  Engineering, Vettornimadam Post, Nagercoil, Kanyakumari District 629003",Kanyakumari,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,150.5,92,63784,145076
4981,"Ponjesly College of  Engineering, Vettornimadam Post, Nagercoil, Kanyakumari District 629003",Kanyakumari,CS,COMPUTER SCIENCE AND ENGINEERING,156.5,107.5,55020,127088
4981,"Ponjesly College of  Engineering, Vettornimadam Post, Nagercoil, Kanyakumari District 629003",Kanyakumari,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144.5,91.5,73003,145706
4981,"Ponjesly College of  Engineering, Vettornimadam Post, Nagercoil, Kanyakumari District 629003",Kanyakumari,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,113,,119677,
4981,"Ponjesly College of  Engineering, Vettornimadam Post, Nagercoil, Kanyakumari District 629003",Kanyakumari,IT,INFORMATION TECHNOLOGY,147.5,120,68055,110095
4982,"Vins Christian College of Engineering, Chunkankadai Post, Nagercoil, Kanyakumari District  629807",Kanyakumari,CS,COMPUTER SCIENCE AND ENGINEERING,133.5,84,89225,152824
4982,"Vins Christian College of Engineering, Chunkankadai Post, Nagercoil, Kanyakumari District  629807",Kanyakumari,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,99,,137569,
4983,"Lord Jegannath College of Engineering and Technology, Kumarapuram, Thoppur Post, Kanyakumari District 629402",Kanyakumari,CS,COMPUTER SCIENCE AND ENGINEERING,91.5,,145775,
4983,"Lord Jegannath College of Engineering and Technology, Kumarapuram, Thoppur Post, Kanyakumari District 629402",Kanyakumari,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,115.5,,116505,
4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",Kanyakumari,CS,COMPUTER SCIENCE AND ENGINEERING,101.5,,134865,
4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",Kanyakumari,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,91,,145965,
4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",Kanyakumari,IT,INFORMATION TECHNOLOGY,103,,133078,
4989,"PSN Engineering College, Melathediyoor, Tirunelveli District 627152",Tirunelveli,CS,COMPUTER SCIENCE AND ENGINEERING,104.5,87,131348,150122
4989,"PSN Engineering College, Melathediyoor, Tirunelveli District 627152",Tirunelveli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,103,,132955,
4989,"PSN Engineering College, Melathediyoor, Tirunelveli District 627152",Tirunelveli,IT,INFORMATION TECHNOLOGY,103,89.5,133346,147512
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",Kanyakumari,CS,COMPUTER SCIENCE AND ENGINEERING,115.5,,116119,
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",Kanyakumari,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,93,,144390,
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",Kanyakumari,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,86.5,,150673,
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",Kanyakumari,IT,INFORMATION TECHNOLOGY,91,82.5,146405,153827
4993,"Loyola Institute of Technology and Science, Loyola Nagar,  P B No.2, Thovalai, Kanyakumari District 629302",Kanyakumari,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,103.5,90.5,132638,146598
4993,"Loyola Institute of Technology and Science, Loyola Nagar,  P B No.2, Thovalai, Kanyakumari District 629302",Kanyakumari,CS,COMPUTER SCIENCE AND ENGINEERING,111,92,122490,145306
4993,"Loyola Institute of Technology and Science, Loyola Nagar,  P B No.2, Thovalai, Kanyakumari District 629302",Kanyakumari,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,106.5,104.5,128683,131471
4993,"Loyola Institute of Technology and Science, Loyola Nagar,  P B No.2, Thovalai, Kanyakumari District 629302",Kanyakumari,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,82.5,,153830,
4993,"Loyola Institute of Technology and Science, Loyola Nagar,  P B No.2, Thovalai, Kanyakumari District 629302",Kanyakumari,IT,INFORMATION TECHNOLOGY,115,95,117115,142193
4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",Tenkasi,CS,COMPUTER SCIENCE AND ENGINEERING,128,86.5,97909,150643
4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",Tenkasi,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,97,81,140051,155109
4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",Tenkasi,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,86.5,,150468,
4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",Tenkasi,IT,INFORMATION TECHNOLOGY,123,94,105515,143221
4995,"P.S.R.R College of Engineering, Appayanaickenpatti, Sevalpatti, Virudhunagar District 626140",Virudhunagar,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,112,89,121200,148352
4995,"P.S.R.R College of Engineering, Appayanaickenpatti, Sevalpatti, Virudhunagar District 626140",Virudhunagar,CS,COMPUTER SCIENCE AND ENGINEERING,135.5,112,86097,121763
4995,"P.S.R.R College of Engineering, Appayanaickenpatti, Sevalpatti, Virudhunagar District 626140",Virudhunagar,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,96.5,87.5,140671,149674
4995,"P.S.R.R College of Engineering, Appayanaickenpatti, Sevalpatti, Virudhunagar District 626140",Virudhunagar,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,80.5,,155192,
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P Kumaralinapuram, Virudhunagar District 626005",Virudhunagar,CS,COMPUTER SCIENCE AND ENGINEERING,133,97,90616,139995
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P Kumaralinapuram, Virudhunagar District 626005",Virudhunagar,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,87,,149927,
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P Kumaralinapuram, Virudhunagar District 626005",Virudhunagar,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,86.5,,150298,
4998,"Mahakavi Bharathiyar College of Engineering and Technology, Vasudevanallur, Tenkasi District 627758",Tenkasi,CS,COMPUTER SCIENCE AND ENGINEERING,102.5,,133583,
4998,"Mahakavi Bharathiyar College of Engineering and Technology, Vasudevanallur, Tenkasi District 627758",Tenkasi,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,107.5,,127225,
4999,"Annai Vailankanni College of Engineering, Pothaiyadi Salai, Pottalkulam, Azhagappapuram, Kanyakumari District 629401",Kanyakumari,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,93,80,144293,155838
4999,"Annai Vailankanni College of Engineering, Pothaiyadi Salai, Pottalkulam, Azhagappapuram, Kanyakumari District 629401",Kanyakumari,CS,COMPUTER SCIENCE AND ENGINEERING,114.5,,118028,
4999,"Annai Vailankanni College of Engineering, Pothaiyadi Salai, Pottalkulam, Azhagappapuram, Kanyakumari District 629401",Kanyakumari,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,81,,155099,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",Madurai,CS,COMPUTER SCIENCE AND ENGINEERING,198,195.5,813,2654
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",Madurai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,197,193,1414,4640
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",Madurai,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,193.5,187,4014,11455
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",Theni,CS,COMPUTER SCIENCE AND ENGINEERING,176,159.5,25859,50929
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",Theni,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,166.5,154,40059,58935
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",Theni,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,151.5,113.5,62462,119064
5010,"Anna University Regional Campus - Madurai, Kanyakumari National Highway, Keelakuilkudi, Madurai District 625019",Madurai,CS,COMPUTER SCIENCE AND ENGINEERING,181,165,19066,42155
